2.315256718468525210e-01,-7.207726494982859278e-02,-1.516807959903491154e-01,9.618001922876238258e-03,9.000645154632748446e-02
-2.187941503352808237e-01,3.058988585868259447e-02,1.870025298078304143e-01,1.261697876754618898e-02,7.787325827565004521e-02
1.462541207041309632e-01,4.341604755319090903e-02,-3.527466398934354930e-02,1.646051480668993539e-01,1.959224905472406741e-01
1.969405717853380255e-01,-1.359087872909859052e-01,-1.476219482559052443e-01,-8.358710887240911047e-02,6.296164185788453993e-02
1.745108023853291224e-01,-1.491445440045977844e-01,-1.482376816086672655e-01,-1.225363883521345537e-01,1.767224166288521026e-02
7.286322880205227392e-02,1.813385598932278631e-01,-1.805838528288145062e-02,2.268826179706667501e-01,-2.334302495710432242e-03
1.253558678063973753e-01,-1.603872401018691385e-01,-1.332680127690341887e-01,-1.708215998138584157e-01,-4.026732457758953887e-02
-1.256971903991307149e-01,1.449638221624093282e-01,1.411864471708056956e-01,1.665094966014047939e-01,7.434165229978449696e-02
-1.917961013300015782e-01,1.408255902636179058e-01,1.465245402279288511e-01,9.264862846704642607e-02,-5.769921486194237031e-02
2.119412094407005787e-01,7.698199412892511861e-02,-1.469674912744615425e-01,1.286549635651764167e-01,-3.167259350418642067e-02
-7.681059211208296142e-03,1.852049191121175054e-01,5.253883938233365469e-02,2.270388569537344359e-01,3.651256024393456645e-02
-1.792884582666854354e-01,-3.671476118133936567e-02,1.721609888178542436e-01,-2.172123207487583474e-02,1.624698650524467602e-01
-2.410710757118402284e-02,-1.938841478069713853e-01,-1.729932571495612983e-02,-2.268310631987739134e-01,8.728498819241804069e-03
7.242254633538056097e-02,-1.963264638521808325e-01,-8.010910510124837070e-02,-1.971182429772437295e-01,3.062391123026931075e-02
9.938790771356292852e-02,-1.855343489087350473e-01,-5.545105369865416245e-02,-1.243410545535720696e-01,1.648136279909724888e-01
1.675988874340632595e-01,-1.155752798572445283e-01,-7.807517337984384853e-02,-1.018558058605163914e-02,2.057996328145805243e-01
-6.030032349521190910e-02,-1.701987752055930114e-01,-6.349225884271192735e-03,-2.333570659829925509e-01,-5.385550103163613128e-02
8.808071627748377541e-02,-1.602472331731433774e-01,-1.170679652567782753e-01,-1.933366733847242114e-01,-7.401779458727349159e-02
-6.071385724647376109e-02,1.762083790978268560e-01,9.345590370191653173e-02,2.095013271856045189e-01,5.137725804964402010e-02
2.294441121719447141e-01,-1.045452589612205514e-03,-1.820656869330361527e-01,3.301207920202328672e-02,-5.582646941077287067e-02
-2.176740323093239726e-01,3.466356166179524606e-02,1.870698864800426076e-01,1.771794619572330046e-02,7.814976075502566566e-02
7.589537854579214704e-02,1.422534182062570873e-01,7.470935234616037264e-03,2.274833115404873707e-01,1.104508244483505541e-01
1.684444660227508994e-01,-1.244388532344733733e-01,-1.632429221384830154e-01,-1.262965956404460133e-01,-5.951766102025793370e-02
1.055707985859595799e-01,-1.901434191482908043e-01,-7.023135209494846265e-02,-1.402642621578892024e-01,1.345131242100133240e-01
1.365873961112156476e-01,-1.749054395762747738e-01,-1.229254986543452249e-01,-1.577379111690798419e-01,2.756888809480708899e-02
-1.985122900100830534e-01,-9.008553125142491902e-02,1.476190549525003004e-01,-1.241302765060610797e-01,7.264817164637214775e-02
-1.635333588159659235e-01,1.201129590316835777e-01,7.565832855658695399e-02,1.595710704810098662e-02,-2.070046030447164065e-01
-1.240530748328882160e-01,1.595848231376826853e-01,1.332883982087223751e-01,1.716328316177548607e-01,4.381658204886384328e-02
-2.003965698325735623e-01,-5.332951152473440481e-02,9.785919765634480683e-02,-1.565336315694320080e-01,-1.136572814280433497e-01
-3.052363315906890875e-02,1.944746320663131856e-01,5.988723860388325132e-02,2.183066262304640404e-01,1.913347254604873563e-03
-1.209055867569900494e-01,1.648554172323385969e-01,1.289083258912889773e-01,1.744906091949744165e-01,3.376686717436826884e-02
-2.310365776894600376e-01,-2.205539186142566749e-02,1.735985612232373854e-01,-6.674906238451171203e-02,3.929073264004519228e-02
1.803726539566416209e-01,9.307267568563219740e-02,-8.512188777595859623e-02,1.857416438153310367e-01,8.400886095877360682e-02
-1.644343704727443678e-01,-1.252614794987055302e-01,1.258789561214473940e-01,-1.443459928802627579e-01,1.029058905321435097e-01
-1.210003994156806650e-01,1.621712470793726102e-01,1.306435176186840907e-01,1.741561029473599476e-01,4.075920843652335729e-02
1.261304948973781814e-01,-1.656555365436483684e-01,-1.300615242705780716e-01,-1.706151045903247232e-01,-2.497653817935511708e-02
2.013472642114158273e-01,8.397222075822406706e-02,-1.136485768809165214e-01,1.653446127582835767e-01,4.640156614022940273e-02
2.266454414424690922e-01,-7.812373135185675388e-02,-1.770987578062416523e-01,-3.410652885136886137e-02,1.140677959861410287e-03
1.940144348674361363e-01,-2.761061526149951803e-02,-1.843167932346026217e-01,-3.530280399201977948e-02,-1.279729844536127148e-01
2.263206792974772619e-01,-9.198613632142467467e-02,-1.625633895194923406e-01,-2.850714862789421877e-02,5.547961528368485634e-02
-1.557032634933944726e-01,1.443430456038812260e-01,1.511243124210265854e-01,1.437448797005634049e-01,3.768860143922697636e-02
-2.599606703054599312e-03,-1.249353160236369165e-01,5.996707900282620407e-02,-4.008175573630843452e-02,2.630243546670671395e-01
-1.136995849457533153e-01,4.311554559533995606e-02,1.531339463768062181e-01,1.029800631278766504e-01,2.028757136190124655e-01
1.869399326911877837e-02,1.938199368471116568e-01,2.245001540929311354e-02,2.270661573750854534e-01,-4.617756952375710183e-03
1.758669280158018655e-01,1.221614741560067413e-01,-1.045319368465292692e-01,1.821522736862121739e-01,-6.404781992587367349e-03
-2.109044329701114662e-01,1.189156687349445102e-01,1.520230968692985463e-01,5.748911884872241751e-02,-7.044404243896011664e-02
-1.796549897706622434e-01,9.141738933216693452e-02,8.219339035938667826e-02,-2.058161215769269137e-02,-2.053961766937594247e-01
1.407120376995092126e-01,-1.767070516343813014e-01,-1.185711153905456561e-01,-1.490051811624754641e-01,5.208730105232704105e-02
-1.329918097273523614e-01,1.680839453010790074e-01,1.299411434580824698e-01,1.646883329674316276e-01,7.349700584511814627e-03
1.203208054087247653e-01,8.845217034364456776e-02,-1.368470103349535283e-01,4.543421325152922213e-02,-2.165819599502561699e-01
-1.093357918133919422e-02,1.942238625099425298e-01,4.638197320641072874e-02,2.235888903270469297e-01,3.777401461835192160e-03
-1.668380920363876085e-01,1.585286838010855626e-01,1.390658107480859107e-01,1.282741838037381732e-01,-3.521564295047887455e-02
2.377453375789236600e-01,-3.242599175308221587e-02,-1.510121918403838082e-01,5.383508865114254582e-02,8.199274762928358828e-02
-9.584825867041754655e-02,-1.760502229346533332e-01,4.221669160651687208e-02,-2.178899685872384973e-01,2.368845400949708829e-02
-1.303240805772480360e-01,1.654235734138854164e-01,1.314308778727085736e-01,1.672762712721626577e-01,1.988086496022775998e-02
7.415783938857632707e-02,-1.105092399078446558e-01,-1.250044239609880148e-01,-1.743867537468174744e-01,-1.620230750851153201e-01
-2.111639214321186231e-01,-5.795632103182343786e-02,1.663921951517147169e-01,-8.555280162859170423e-02,8.393580084778361206e-02
